Student ID,Name,Age,Gender,Branch,Average GPA,Backlogs,Attendance (%),Clubs,Skills,Internship Done,Internship Domain,Placement Status,Placement Domain,CTC (LPA),Alumni Path,Sem1 GPA,Sem2 GPA,Sem3 GPA,Sem4 GPA,Sem5 GPA,Sem6 GPA,Sem7 GPA,Sem8 GPA
bb7b6c05-2852-4ca2-b9d2-014a22ee7f07,Rebecca Yu,19,Male,MECH,7.4,1,61.61,Coding Club,"SQL, Data Science, Java, Machine Learning",Yes,Software,Placed,Software,6.42,Research,7.02,6.2,7.58,7.46,8.54,8.26,6.31,7.82
29a2ad71-7998-4350-bc3b-f1dd5be4120a,Anil,21,Male,EEE,6.82,1,63.31,"Sports Club, Robotics, Entrepreneurship Cell","Java, Data Science",Yes,Hardware,Placed,Software,5.14,Research,7.67,8.12,5.89,5.98,7.61,7.64,5.66,6.01
0e165b12-9bdc-40d1-9cbf-7b8c74102d5d,Patrick Yang,20,Male,MECH,6.6,2,75.89,Entrepreneurship Cell,"Machine Learning, Java, SQL, Web Development",Yes,Hardware,Placed,Higher Studies,8.73,Research,6.11,6.61,6.82,4.1,8.67,6.1,7.51,6.91
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Mikayla Silva,18,Male,EEE,6.73,2,77.75,Cultural Club,"Java, Python, C++, Data Science",Yes,Consulting,Not Placed,,0,,7.57,6.56,5.56,6.42,6.46,8.07,7.17,6.04
c9cec36c-a41f-470c-a2b2-753ea134fdca,Kavya,18,Female,IT,7.21,1,72.13,"Sports Club, Literary Society","Web Development, Machine Learning, Data Science, C++, SQL",No,,Placed,Core Engineering,7.47,Job,7.08,8.23,6.25,7.23,6.47,7.36,7.5,7.58
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,Norman Gibbs,20,Female,EEE,7.02,1,91.9,Robotics,"Java, Python, C++, Machine Learning, Web Development",Yes,Higher Studies,Placed,Research,11.64,Startup,7.22,8.06,8.1,6.4,6.79,6.6,5.46,7.54
80759f1f-87e5-40fe-9da8-d6d2f8b38a8b,Sandra Scott,21,Male,ECE,6.86,0,71.14,Coding Club,"Machine Learning, Python",No,,Placed,Hardware,5.2,Job,6.25,7.34,7.08,6.45,6.16,7.41,7.55,6.64
8f598a25-2f2e-4e69-8b95-aa2d5a7c6a22,Anita,22,Female,EEE,6.54,3,60.04,"Robotics, Entrepreneurship Cell","Python, Data Science, SQL, Java",No,,Placed,Software,18.31,Higher Studies,5.24,7.99,5.86,7.7,7.13,6.95,5.7,5.71
24e93cb5-f330-47a8-ab84-b2d0491f6121,Rakesh,22,Male,CSE,7.52,1,75.66,"Entrepreneurship Cell, Robotics, Coding Club","Data Science, Web Development, Machine Learning, Python",Yes,Consulting,Not Placed,,0,,8.71,7.82,8.77,6.6,7.25,7.81,4.67,8.51
db8dca0f-3275-4d3a-9ec0-e4f87e57d21a,Ramya,18,Female,MECH,7.12,1,65.82,"Robotics, Sports Club","Web Development, C++, Data Science",Yes,Consulting,Placed,Software,9.9,Job,6.9,8.23,7.11,6.63,6.37,7.27,6.15,8.28
5ef787b8-f2e6-495f-b32e-2016add702c9,Phillip Berry,19,Male,EEE,6.89,0,66.88,"Literary Society, Sports Club","Data Science, SQL, Machine Learning",No,,Not Placed,,0,,6.23,6.74,6.67,6.49,7.27,5.14,7.88,8.69
eca29ef2-e0b8-4e06-a0e9-71471e9899db,Anil,22,Male,CIVIL,6.43,0,63.39,"Sports Club, Cultural Club, Robotics","SQL, Data Science, Java, Machine Learning, Python",Yes,Software,Not Placed,,0,,6.27,5.34,6.67,6.06,6.35,7.61,6.95,6.17
58e7edf8-80a2-4721-8856-06848a6fc4b3,Michael Thompson,19,Male,CIVIL,7.31,0,88.73,"Robotics, Coding Club","Python, Java, SQL",No,,Placed,Consulting,4.89,Startup,8.12,7.43,8.91,5.96,6.97,8.16,6.43,6.51
061efb95-68f8-4063-aeb1-9ad201a1fb0f,Gregory Franco,18,Female,IT,6.85,0,89.93,"Literary Society, Entrepreneurship Cell, Robotics","Machine Learning, C++",Yes,Research,Not Placed,,0,,6.9,6.67,6.69,5.45,7.26,6.96,7.75,7.09
258a7803-c4be-42ec-92bc-3fa0e5d52f8c,Siddharth,23,Male,CSE,6.36,2,65.54,Sports Club,"Java, Machine Learning",Yes,Research,Not Placed,,0,,5.97,8.11,7.04,5.89,5.25,5.47,6.33,6.83
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,William Evans,23,Male,IT,7.17,1,77.21,"Sports Club, Coding Club","C++, Machine Learning, Data Science, Python, Web Development",No,,Not Placed,,0,,5.35,8.51,8.16,6.91,7.85,6.63,7.1,6.86
6bab9783-38ff-4807-b349-8064727d6eb4,Divya,21,Female,CIVIL,8.07,0,63.35,"Coding Club, Cultural Club, Entrepreneurship Cell","C++, Web Development, Machine Learning, Java, Python",Yes,Higher Studies,Not Placed,,0,,7.59,8.42,8.46,8.34,7.87,9.09,7.44,7.33
bd945d3f-90a3-440c-ac1c-6022f55db21b,Neha,21,Female,MECH,6.99,1,78.31,Literary Society,"Data Science, Python, Java",No,,Placed,Higher Studies,6.55,Startup,5.94,8.06,7.2,6.72,6.56,7.14,7.41,6.88
7f6485de-7569-4aef-8320-0c4e40cbe188,Kimberly Smith,23,Male,MECH,6.74,0,94.48,"Literary Society, Robotics, Cultural Club","C++, Data Science",Yes,Higher Studies,Placed,Software,10.21,Startup,6.77,6.82,6.52,7.69,6.37,6.64,5.74,7.38
12e89d10-2871-4733-8bed-db12ad77e82f,Gregory Matthews,21,Female,EEE,6.99,0,79.66,"Entrepreneurship Cell, Literary Society, Coding Club","Web Development, C++, Java, Python",Yes,Core Engineering,Not Placed,,0,,7.16,6.61,6.48,6.96,6.09,7.03,6.95,8.64
398f569b-465c-42cb-885e-b4894ac66780,Carol Ellis,20,Male,CIVIL,6.56,1,73.45,"Entrepreneurship Cell, Robotics","Java, Data Science, C++, Machine Learning",No,,Not Placed,,0,,6.43,7.67,7.64,6.1,5.86,5.91,6.53,6.31
4f387b3e-a4fb-422b-812c-271f918b2d45,Rakesh,23,Male,CIVIL,7.05,1,88.84,"Robotics, Literary Society","Machine Learning, Java, SQL",No,,Placed,Consulting,9,Higher Studies,8.87,8.01,6.54,7.78,6.6,5.89,6.1,6.64
2f9f4ff0-ca57-4d03-932f-ed6fb5461b00,Pooja,18,Female,EEE,6.92,0,79.98,"Robotics, Literary Society","SQL, Data Science, Machine Learning",Yes,Consulting,Placed,Core Engineering,16,Job,5.77,6.84,7.93,5.5,7.6,6.7,6.03,9.02
50c7c006-314d-4441-b8a6-171f1ee34dc4,Joshua Gill,18,Male,MECH,6.74,1,75.04,"Cultural Club, Sports Club, Robotics","C++, SQL, Java",No,,Not Placed,,0,,7.12,6.03,8.2,6.84,6.97,6.07,6.56,6.12
a91cf192-43e8-444b-8a45-a905badf9397,David Williams,22,Female,MECH,6.73,1,95.9,"Sports Club, Entrepreneurship Cell, Coding Club","Java, C++, Data Science",Yes,Consulting,Not Placed,,0,,7.25,6.3,5.28,5.42,6.53,7.19,8.41,7.48
415332f9-a2e6-4826-9023-9fc861b0b45b,Rahul,18,Male,EEE,6.96,1,90.11,"Literary Society, Robotics","SQL, C++",No,,Not Placed,,0,,8.26,7.88,6.32,7.76,6.83,5.07,7.16,6.38
f5faa704-64e5-4b23-8048-77271ce32bfd,Rahul,21,Male,IT,6.6,1,91.45,Robotics,"C++, Web Development, Machine Learning",No,,Placed,Higher Studies,7.25,Higher Studies,6.51,5.52,6.95,5.42,7.39,7.68,6.17,7.16
c0effe9c-785e-4af4-8a32-cdd29e8dc7df,Kavya,20,Female,CIVIL,7.51,3,63.54,Coding Club,"Machine Learning, Data Science, Java",Yes,Consulting,Not Placed,,0,,7.95,7.51,7.73,7.52,6.36,7.43,7.8,7.75
bd9259ac-2bf0-4785-8e65-9c01de110a24,Pooja,18,Female,CIVIL,6.7,3,98.98,Sports Club,"Python, Web Development, Data Science, SQL",No,,Not Placed,,0,,6.4,6.45,8.63,6.7,7.59,7.05,5.64,5.16
37f25d36-8bdd-4ee3-b0fd-6672b80f16c5,Ashley Greer PhD,19,Female,CSE,6.41,1,68.61,Coding Club,"Web Development, Python, Data Science, SQL, Machine Learning",Yes,Core Engineering,Not Placed,,0,,5.54,6.58,5.69,7.79,7.42,7.36,4.4,6.47
22498f66-6e51-484d-9b84-edc3d8e049de,Monica Gallagher,22,Female,ECE,6.66,1,61.42,Sports Club,"Data Science, Machine Learning, SQL, Python, Java",No,,Not Placed,,0,,7.32,7.17,6,6.82,4.82,7.18,8.43,5.53
c47a3b7e-d209-483b-9528-4c0acb6bf562,Matthew Baker,18,Male,CIVIL,6.71,1,71.87,Coding Club,"Web Development, Data Science, Java, C++",Yes,Core Engineering,Placed,Consulting,17.31,Research,6.49,7.83,7.72,6.88,6.43,5.31,6.98,6.05
899ca782-e323-4d1a-bc1b-dacc18e19331,Jesse Santiago,21,Female,ECE,7.23,2,89,"Cultural Club, Sports Club","Machine Learning, Java",Yes,Software,Not Placed,,0,,7.83,7.25,6.54,7.86,7.9,7.06,7.44,5.97
37dc8c78-4082-4cda-b580-e4e959450186,Michael Holloway,20,Female,CSE,7.29,0,73.52,Robotics,"Java, Python",Yes,Higher Studies,Placed,Software,10.99,Higher Studies,6.53,8.53,4.71,7.3,7.83,7.7,7.79,7.93
b4299924-c098-4750-8741-9b4834ae4abd,Amy Garcia,20,Female,CIVIL,6.52,0,69.78,"Cultural Club, Literary Society","Java, Machine Learning, Web Development, SQL",No,,Not Placed,,0,,8.25,5.4,5.48,6.09,6.52,5.6,7.37,7.43
0323160b-79db-4fb7-8773-35bfc30b6537,Karan,21,Male,IT,7.62,1,95.6,"Coding Club, Literary Society, Sports Club","Data Science, SQL, Python, Machine Learning",Yes,Consulting,Placed,Research,4.43,Higher Studies,7.07,7.72,7.76,8.46,6.17,7.7,6.97,9.11
2877f5d9-0f56-45f8-b048-faa112ae5c22,John Harris,23,Male,IT,6.68,0,69.94,"Cultural Club, Robotics","Python, Web Development",Yes,Software,Not Placed,,0,,7.11,7.08,8.34,6.31,5.49,5.84,6.98,6.27
3c5938ac-b5cc-49a2-b23e-6d7e83454b1e,Arjun,18,Male,IT,6.58,3,60.53,"Sports Club, Robotics, Coding Club","Java, SQL",No,,Not Placed,,0,,7.94,6.03,7.14,6.58,5.99,6.27,4.95,7.75
e76adca9-7811-4802-88cc-7cfecf01f944,Holly Valentine,19,Female,CIVIL,7.04,0,61.09,"Literary Society, Robotics, Coding Club","Python, Java, Data Science, Machine Learning, SQL",Yes,Hardware,Placed,Core Engineering,11.9,Startup,7.68,7.79,5.43,7.38,8.37,6.64,6.43,6.58
7e0241c4-c231-48a6-aad2-3f2d66712e6c,Anita,21,Female,IT,7.1,0,92.29,"Sports Club, Coding Club","C++, Data Science, SQL, Web Development, Python",Yes,Hardware,Placed,Higher Studies,9.24,Startup,7.23,8.24,8.22,8.02,6.74,5.16,5.14,8.02
1af6d3f9-c144-485d-85f1-2969b0f663f0,Pooja,19,Female,EEE,6.73,3,65.99,"Entrepreneurship Cell, Literary Society, Sports Club","Python, Java, SQL, Data Science",Yes,Hardware,Not Placed,,0,,6.54,5.92,7.18,7.27,5.38,7.38,8.07,6.09
df0f06cb-cb9b-4326-920e-ac174e20fd1a,Alexander Lee,23,Male,ECE,6.59,1,74.06,"Literary Society, Sports Club","Java, Machine Learning, SQL, Web Development",Yes,Core Engineering,Not Placed,,0,,6.95,5.88,7.3,5.28,7.28,6.72,7.37,5.95
2ebc1e1c-62be-4f2f-8aed-4babafecfcff,Anil,22,Male,EEE,6.41,0,85.67,"Entrepreneurship Cell, Literary Society","Data Science, Python",Yes,Research,Placed,Core Engineering,12.7,Higher Studies,6.81,6.31,5.87,6.53,5.11,6.27,8.24,6.18
6230d42c-59a2-40b1-875f-be06c2b84147,Kavya,22,Female,ECE,6.79,0,96.01,"Literary Society, Cultural Club","Web Development, Java",Yes,Research,Not Placed,,0,,6.96,7.55,5.47,6.45,7.31,6.24,8.1,6.26
0b5b07de-1ebc-445c-9d3d-b1e28bc2376e,Kavya,19,Female,ECE,6.83,1,80.5,"Robotics, Coding Club, Cultural Club","Web Development, SQL, Data Science",No,,Not Placed,,0,,9,6.69,7.36,7.54,6,6.14,5.79,6.11
8fc3d7d3-f6bd-40c7-a24a-2a50d0b1fde0,Kathleen Cohen,21,Male,EEE,6.71,0,83.42,"Entrepreneurship Cell, Literary Society","Data Science, C++, Java, Python",Yes,Hardware,Placed,Core Engineering,13.05,Research,6.67,8.04,7.46,6.81,5.72,5.4,7.31,6.28
d31d7f7f-4a31-48d7-9408-aea15bf53290,Arjun,18,Male,IT,7.02,1,75.09,"Sports Club, Cultural Club","Data Science, Web Development, C++",No,,Placed,Consulting,3.04,Research,7.79,6.71,6.63,6.18,6.37,6.73,8.96,6.8
1ac58c42-ecc6-4adb-bdb6-55fdcf50b018,Ramya,18,Female,MECH,6.94,1,71.84,"Sports Club, Cultural Club","Web Development, Machine Learning",No,,Placed,Consulting,14.29,Research,6.15,8.25,7.78,6.96,6.58,4.97,5.93,8.91
c13c328c-c7d5-437e-8885-3ac25b57251d,Arjun,22,Male,CIVIL,6.83,1,84.05,Coding Club,"C++, Data Science, Web Development, Machine Learning",No,,Placed,Hardware,12.56,Higher Studies,8.73,7.67,6.75,6.76,4.78,6.15,6.65,7.18
612ef475-6742-43dc-8164-575813a8b343,Ravi,19,Male,EEE,7.38,3,98.66,"Cultural Club, Entrepreneurship Cell","Data Science, Web Development, Python, Java, Machine Learning",No,,Not Placed,,0,,5.9,7.14,8.01,7.75,7.46,6.83,8.73,7.22
b972393a-5bb0-4d76-a0b5-7717b072afc8,Steven Washington,23,Male,IT,6.82,2,88.66,"Cultural Club, Sports Club, Coding Club","Java, Data Science, SQL, Machine Learning",No,,Not Placed,,0,,6.52,6.42,6.83,5.95,6.69,7.49,8.04,6.62
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,Ashley Davis,18,Male,IT,7.37,1,61.25,"Coding Club, Robotics, Sports Club","C++, Machine Learning, Data Science",No,,Placed,Software,5.03,Research,7.15,8.32,6.64,7.45,6.25,7.19,8.26,7.69
df730ed1-d078-4f93-86b7-2dcadc9101ba,Ramya,22,Female,MECH,6.29,2,92.31,"Sports Club, Literary Society","Machine Learning, SQL",Yes,Hardware,Not Placed,,0,,6.16,7.64,7.03,4.67,6.43,7.33,6.59,4.45
4da62a34-c842-42fb-85e1-2d14deb06589,Divya,21,Female,MECH,7.06,3,67.47,"Literary Society, Entrepreneurship Cell","Python, SQL, C++, Java, Web Development",No,,Placed,Software,10.23,Startup,7.06,6.57,6.37,5.86,6.39,7.57,8.4,8.25
1bdc74a9-8d3a-4d76-bcaa-281b4e336644,Lawrence Wilkinson,22,Female,IT,7.23,1,98.78,"Coding Club, Sports Club, Cultural Club","Web Development, Java, Machine Learning",Yes,Hardware,Not Placed,,0,,8.77,7.48,7.25,6.71,7.55,7.13,6.25,6.69
6307d4d1-21c9-415d-9104-5a16ef15ab72,Laura Diaz,22,Female,CSE,6.78,0,99.03,"Literary Society, Cultural Club, Entrepreneurship Cell","SQL, Python, Web Development, C++",No,,Placed,Core Engineering,7.87,Startup,6.19,7.18,5.75,6.73,7.03,7.27,5.89,8.2
9fdda687-2e88-443e-8740-93cb32b5c8d7,Rahul,23,Male,CIVIL,6.6,0,88.3,"Robotics, Entrepreneurship Cell, Coding Club","C++, Web Development",No,,Not Placed,,0,,6.65,6.02,6.15,8.52,7.46,5.48,5.81,6.71
51db1a37-4204-4733-9855-0b1ed5881c1c,Suzanne Jones,20,Female,IT,7.37,0,64.15,"Coding Club, Robotics","Java, C++, Web Development",No,,Not Placed,,0,,7.18,6.19,5.52,8.81,6.37,6.9,8.01,10
23734894-017d-4f7c-aa39-8e92a2fc34fb,Neha,23,Female,CSE,7.04,1,98.79,Literary Society,"Web Development, Python, Java, Data Science, Machine Learning",No,,Placed,Software,15.37,Job,5.31,7.19,6.63,6.3,9.48,8.25,5.85,7.35
82b7f4de-5fb0-4930-b3e7-3bdfbdebfe8e,Priya,23,Female,CIVIL,6.6,0,88.3,"Robotics, Entrepreneurship Cell, Coding Club","C++, Web Development",No,,Not Placed,,0,,6.65,6.02,6.15,8.52,7.46,5.48,5.81,6.71
f8dbfe5d-e766-45e5-8fb5-f2eea3ace22d,Suresh,22,Male,CSE,6.78,0,99.03,"Literary Society, Cultural Club, Entrepreneurship Cell","SQL, Python, Web Development, C++",No,,Placed,Core Engineering,7.87,Startup,6.19,7.18,5.75,6.73,7.03,7.27,5.89,8.2
c4829b71-ae84-481c-ae0f-b5b38bae591e,Tiffany Murray,23,Male,MECH,7.2,4,88.09,Entrepreneurship Cell,"C++, Python, Machine Learning",Yes,Hardware,Not Placed,,0,,6.45,7.13,9.53,6.98,7.13,6.75,7.74,5.93
c60ea4d5-0d04-4cb6-98cd-26555297e1ad,Lisa Stanley,19,Male,ECE,7.18,0,98.92,Literary Society,"Java, C++",Yes,Research,Not Placed,,0,,7.04,8.69,7.04,9.21,5.7,6.97,6.24,6.51
00a85473-8242-4912-bda3-c1623a78b64a,Scott Sanchez,18,Female,CIVIL,6.84,1,89.39,"Cultural Club, Sports Club, Robotics","Java, Python, C++, Data Science",Yes,Hardware,Not Placed,,0,,4.6,6.78,7.6,6.48,5.91,9.11,7.11,7.14
fbdc532e-6546-466d-89b1-cad184c9b276,Kristin Black,19,Female,CIVIL,6.91,1,72.08,"Cultural Club, Coding Club, Sports Club","C++, Data Science, Web Development",No,,Placed,Hardware,10.34,Higher Studies,5.75,7.47,7.89,6.14,7.06,7.32,7.1,6.54
94b385e2-46c0-4b31-919d-f9a290c1f6d2,Amit,23,Male,CIVIL,7.19,2,66.73,"Entrepreneurship Cell, Coding Club","Data Science, C++, Java, Python",No,,Not Placed,,0,,8.03,7.87,5.86,7.82,6.94,7.07,7.07,6.85
bb305d49-98dd-489d-b9b9-303ae7f56e12,Priya,21,Female,EEE,7.16,0,89.66,Literary Society,"SQL, Python",Yes,Higher Studies,Not Placed,,0,,6.35,6.1,6.82,8.58,8.01,5.5,8.2,7.68
81f7f3fb-19e4-4c6a-89c2-3e69d82c7565,Sandy Stephenson,18,Male,CIVIL,6.98,0,73.66,Literary Society,"Web Development, SQL, Python",Yes,Core Engineering,Placed,Hardware,10.63,Startup,7.33,7.03,6.92,7.7,6.52,6.57,7.8,6.01
eb93f78c-620a-4158-9d2d-904f78c59073,Timothy Mathews,20,Male,MECH,6.82,0,72.53,Coding Club,"Machine Learning, SQL, Python, Web Development, Data Science",Yes,Research,Not Placed,,0,,7.31,5.76,6.72,7.64,5.97,7.56,5.5,8.14
76ad1c33-2469-40c2-a757-499784581f73,Jocelyn Sharp,18,Male,CIVIL,6.7,0,71.32,Robotics,"C++, Machine Learning, Data Science",No,,Placed,Higher Studies,11.66,Research,6.95,7.18,7.22,6.75,6.61,5.68,5.87,7.33
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,Sabrina Briggs,20,Female,CSE,7.21,0,86.17,"Entrepreneurship Cell, Robotics","SQL, Web Development",No,,Placed,Core Engineering,6.94,Job,7.76,7.61,5.98,6.76,6.96,6.87,7.33,8.43
60885550-f74f-4900-b159-4914b1b68ecd,Patricia Todd,20,Female,IT,6.7,1,89.94,"Literary Society, Coding Club, Robotics","Data Science, Machine Learning, SQL, Web Development, Java",No,,Placed,Hardware,7.8,Job,7.32,7.5,5.79,6.69,7.2,6.03,6.33,6.78
7eef09ab-da14-4a47-b823-51d9d94df188,Angela Vasquez,19,Male,CIVIL,7.16,1,84.92,"Sports Club, Coding Club, Entrepreneurship Cell","Python, Data Science",Yes,Core Engineering,Not Placed,,0,,7.42,6.5,6.15,6.68,8.21,6.66,8.05,7.65
a8c6dbc0-7bb3-447b-a9aa-144b9dd43675,Aaron Arnold Jr.,20,Male,ECE,7.04,2,98.41,"Sports Club, Cultural Club, Coding Club","Data Science, C++, Machine Learning",Yes,Core Engineering,Placed,Software,3.76,Job,7.49,7.55,7.57,6.44,6.54,7.77,7.13,5.82
b9c176b2-9078-4f4d-9b51-eeaa7fedd2fe,Sonal,19,Female,MECH,6.68,1,62.4,"Coding Club, Entrepreneurship Cell, Sports Club","Web Development, Data Science, C++, Python",Yes,Consulting,Not Placed,,0,,5.06,5.04,5.99,6.34,9.17,7.7,7.79,6.36
734aa1e3-944b-45f6-be99-177520d1ae0c,Ramya,22,Female,MECH,7.66,2,62.5,"Sports Club, Robotics, Literary Society","Machine Learning, Java, SQL, Data Science, C++",Yes,Research,Placed,Hardware,9.53,Job,7.17,7.44,6.43,8.99,7.58,8.3,8.07,7.33
a42d0cd7-fd35-4f6a-b450-388748d90846,Kathleen Mays,22,Female,IT,7.15,1,97.91,Cultural Club,"Java, Machine Learning, C++, Data Science, SQL",Yes,Core Engineering,Not Placed,,0,,5.5,6.22,8.35,7.89,6.94,7.24,6.71,8.36
3d5b6fd3-ec37-4de2-ab98-0297ad5babd1,Kavya,23,Female,EEE,6.76,0,79.06,"Coding Club, Entrepreneurship Cell, Sports Club","Machine Learning, C++, Web Development, SQL, Python",No,,Placed,Core Engineering,8.41,Higher Studies,6.46,5.65,5.87,6.94,6.93,7.33,6.91,7.98
a1ef7ece-410d-4098-b779-c1b635b9f336,Rakhi,21,Female,MECH,7.14,0,75,"Coding Club, Entrepreneurship Cell","Python, C++, SQL, Machine Learning, Data Science",No,,Not Placed,,0,,6.81,6.6,6.33,7.75,8,6.92,5.9,8.79
13eb22c9-bece-421a-94c7-743b2401342a,William Jackson,21,Male,IT,7.1,0,92.29,"Sports Club, Coding Club","C++, Data Science, SQL, Web Development, Python",Yes,Hardware,Placed,Higher Studies,9.24,Startup,7.23,8.24,8.22,8.02,6.74,5.16,5.14,8.02
eb29d912-9d1b-43df-a46b-6fcee78d147c,Tina Fleming,20,Female,ECE,7.14,0,76.59,Entrepreneurship Cell,"Web Development, Machine Learning, C++, Python",Yes,Hardware,Not Placed,,0,,6.81,5.56,6.74,7.63,7.59,7,7.9,7.85
772c22b2-68f8-4102-bf37-3a446e2e4c11,Vikram,22,Male,CIVIL,7.29,0,60.77,"Sports Club, Robotics","Data Science, Web Development, Java",No,,Placed,Hardware,10.34,Research,8.09,6.3,7.21,6.45,7.57,8.02,7.65,7
b6646199-ed25-459e-8f89-37fa753e9662,David Moreno,19,Female,EEE,7.01,1,96.52,"Entrepreneurship Cell, Coding Club, Robotics","Python, Web Development, SQL, Machine Learning",Yes,Higher Studies,Placed,Hardware,15.83,Startup,7.18,5.15,7.46,6.89,8.13,6.33,6.8,8.12
c9535b63-ba81-4dd9-987e-f3446f3f920c,Larry Dixon,20,Female,CSE,6.71,1,85.04,Entrepreneurship Cell,"Web Development, Java, C++",Yes,Research,Not Placed,,0,,5.59,7.5,5.96,8.28,6.74,7.13,7.41,5.07
bce2283a-7519-42bd-8cdf-835ea055dc8c,Rahul,18,Male,ECE,7.42,4,62.4,"Cultural Club, Robotics, Coding Club","Data Science, Python, Java, Web Development",No,,Placed,Core Engineering,11.8,Higher Studies,8.05,7.57,6.32,7.01,7.73,7.06,8.25,7.4
04aac1b7-5ca0-4428-822c-4d326c645c15,Christopher Lewis,20,Male,EEE,6.96,1,93.92,Entrepreneurship Cell,"Data Science, Web Development, C++, Python, SQL",Yes,Core Engineering,Not Placed,,0,,8.53,7.14,6.3,5.8,7.51,7.2,7.7,5.54
119c4ea3-e180-4081-9958-a499eeea163e,Jaclyn Moore,19,Female,CSE,6.98,2,95.76,"Entrepreneurship Cell, Cultural Club, Coding Club","Data Science, SQL, Python, Web Development, Java",No,,Placed,Core Engineering,16.41,Higher Studies,7.89,7.1,6.12,7.29,7.17,7.57,6.13,6.6
e6d5901d-8b62-4d41-9e09-a9eeaf88bdec,Heather Sanders,20,Male,IT,7.25,0,69.28,Coding Club,"Python, Java, Machine Learning",No,,Not Placed,,0,,8.36,6.01,7.53,6.88,6.91,7.4,7.41,7.53
1cf70f01-c04f-4bba-9eef-ac6197958cce,Sonal,19,Female,ECE,7.56,1,70.26,"Cultural Club, Entrepreneurship Cell","Web Development, Data Science, C++, Python, Machine Learning",No,,Not Placed,,0,,7.99,7.93,8.85,7.11,8.85,6.06,6.79,6.88
95e7f614-42b4-4281-9f26-946654d1332a,Samuel Ruiz,20,Male,IT,7.61,2,78.01,Robotics,"Java, Web Development, C++, SQL",No,,Placed,Hardware,6.39,Startup,6.23,8.37,8.97,6.96,8.25,5.94,8.08,8.05
0d18ab95-668c-4477-8b95-017c5dae1201,Chloe Tran,23,Male,MECH,7.04,4,61.27,"Entrepreneurship Cell, Coding Club, Literary Society","SQL, Python, Machine Learning, Web Development, Data Science",No,,Placed,Higher Studies,12.09,Research,6.74,6.62,6.16,7.93,6.3,7.21,8.66,6.67
56694787-1859-4670-bb19-1b39676bb018,Rakesh,22,Male,IT,7.49,1,85.02,Cultural Club,"Java, Web Development",Yes,Higher Studies,Placed,Software,11.42,Research,8.07,6.63,8.43,8.04,9.03,7.41,6.94,5.41
93fb71d0-dd32-4d9c-89ea-356a7abfcebf,Melissa Martin,22,Male,EEE,6.41,2,86,"Sports Club, Robotics, Coding Club","Machine Learning, C++",No,,Placed,Research,14.11,Research,7.83,6.37,7.86,4.29,6.28,6.08,5.75,6.79
3122d8b5-c421-4066-a2fb-92e1c965c714,Rahul,21,Male,EEE,6.5,1,99.96,"Literary Society, Entrepreneurship Cell","SQL, Web Development, Python, Machine Learning",Yes,Higher Studies,Not Placed,,0,,7.07,5.47,6.49,7.05,7,5.71,5.91,7.29
a8835fb4-dfab-4ad7-8ad6-bb6961bf0c66,Priya,20,Female,ECE,7.02,0,89.66,"Sports Club, Coding Club","Python, SQL, Data Science, C++, Java",Yes,Core Engineering,Placed,Research,14.79,Job,6.86,7.65,8.4,7.33,6.03,6.1,7.73,6.04
c2844916-647a-4d92-b43d-e4fd907c719e,Amit,19,Male,CSE,6.88,1,69.59,Coding Club,"Web Development, Java, Machine Learning, SQL",Yes,Core Engineering,Not Placed,,0,,6.83,8.31,6.91,4.76,6.5,7.99,7.55,6.16
d4449a99-fe18-4a77-bd7c-b6bf52adaeae,Pooja,20,Female,MECH,7.48,0,91.76,Entrepreneurship Cell,"Java, Data Science",Yes,Core Engineering,Placed,Core Engineering,19,Startup,7.7,6.75,8.51,7.4,6.46,8.07,8.15,6.78
30cfde4b-88de-4f21-a4d7-06f9b5e3d6f6,Karan,21,Male,CIVIL,7.18,0,72.84,"Literary Society, Entrepreneurship Cell, Sports Club","C++, SQL, Data Science, Java",Yes,Software,Placed,Core Engineering,10.13,Startup,10,5.45,6.86,5.76,6.75,9.48,6.18,6.98
15d4cb64-056a-47aa-9e53-58c2a964ed56,Neha,21,Female,EEE,6.71,2,77.43,"Robotics, Entrepreneurship Cell","Web Development, C++",No,,Placed,Consulting,6.81,Research,5.31,5.68,6.72,5.72,8.37,7.49,6.2,8.17
67c0518b-17ef-4621-881c-79d4c27437eb,Juan Brown,21,Male,CIVIL,7.64,4,81.11,"Sports Club, Literary Society, Robotics","C++, SQL, Data Science, Python",Yes,Research,Placed,Software,12.48,Higher Studies,8.34,7.38,8.08,6.44,6.56,6.84,9.14,8.32
5c5eae3b-773f-4888-aa91-33fae6ae146a,Meena,21,Female,EEE,6.96,1,77.94,"Cultural Club, Coding Club","C++, Web Development",Yes,Core Engineering,Not Placed,,0,,5.69,9.02,5.45,7.94,6.97,7.22,6.09,7.33
799caee4-6c74-46db-a5f4-1734b5ffc657,Arjun,19,Male,EEE,7.27,2,70.69,"Literary Society, Coding Club","Web Development, SQL, Data Science, Machine Learning, Java",No,,Not Placed,,0,,8.43,7.37,7.17,6.95,5.85,6.78,8.97,6.62
